Abana batatu bakina ibyatsi hanze	Three children play grass outside
Abana batatu bato bakina muri nyakatsi	Three young children playing in the grass
Abana babiri bato batera ubwatsi	Two young children graze
Abana batatu bakina ku bigori	Three children play on corn
Abana batatu bakina ibyatsi	Three children playing grass
"  Ku munsi w'izuba, abagabo batatu n'abagore babiri bahagaze bareba inyanja kuva ku nkombe"	"On a sunny day, three men and two women stood watching the sea from the shore"
Itsinda ryabantu bahagaze mumucanga bareba amazi	A group of people standing in the sand watching the water
Abantu batanu bahagaze imbere yumubiri wamazi	Five people stood in front of the water body
Abadamu babiri nabagabo batatu bareba inyanja	Two women and three men watching the sea
Abantu batanu bareba inyanja	Five people are watching the sea
Umugabo wicaye mu bwato afite ibendera n'izuba rirenga inyuma	A man sitting on a boat with a flag and the sun behind him
Umugabo yicaye mu bwato izuba rirenze inyuma ye	The man is sitting in the boat with the sun behind him
Umugabo wambaye ishati yumukara ari mubwato bufite ibendera	  A man in a black shirt is in a boat with a flag
Umugabo yicaye mu bwato izuba rirenze hafi y'ibendera	A man is sitting in a boat with the sun rising near the flag
Umugabo uri mu bwato imbere izuba rirenze	A man in a boat in front of the sun
Umwana muto arasuzuma ikariso yubururu	The little boy examines the blue necklace
Umuhungu muto yicaye hasi yambara ikariso	The little boy is sitting on the floor wearing a necklace
Umuhungu muto ufite umusatsi wijimye ashyira amaguru muri jans	A young boy with dark hair puts his feet in jeans
Uruhinja rugerageza kuri jeans ninzira nini cyane	  The baby is trying on jeans and a very big way
Umuhungu muto yambara amajipo	Little boy in jeans
Umugabo uri ku igare yagonzwe n'imodoka yicaye hasi afashe umutwe mu gihe abandi bareba	A man on a bicycle was hit by a car while sitting on the floor with his head down while others watched
Umugabo uhagaze imbere ya bisi na gare iri hasi	  A man standing in front of a bus and a train on the ground
Ababareba babaza umushoferi wa bisi nyuma yuko umugabo uri ku igare akubiswe	Observers ask the bus driver after the man on the bike was hit
Aho impanuka yabereye aho bisi yagonze umumotari	"At the scene of the accident, the bus crashed into a motorcycle"
Abantu bane bahagaze imbere ya bisi	Four people were standing in front of the bus
Umukobwa muto wambaye imyenda itukura ahagaze kumuhanda mwishyamba afite ifarashi inyuma	A young girl in a red dress standing on the street in the forest with a horse in the back
Umwana muto wambaye ishati itukura arimo guhekenya uruti rwatsi kandi inyuma hari ifarashi	A young child wearing a red shirt is cutting a green stick and there is a horse behind it
Umukobwa ukiri muto wambaye imyenda itukura agenda munzira yishyamba impongo zimukurikira	A young girl in a red dress walks down the forest trail next to a deer
Umukobwa ukiri muto wambaye imyenda itukura agenda munzira mumashyamba afite impongo inyuma	A young girl in a red dress walks down the aisle with her deer in the back
Umukobwa ukiri muto wambaye imyenda itukura agenda munzira yumwanda mwishyamba ryatsi	A young girl in a red dress walks in the dirt path in the green forest
Itsinda ryabantu bambara kandi bakitabira imikino yo gukina	A group of people wearing and participating in sports
Itsinda ryabantu bambaye imyenda yigihe cya Renaissance baraganira	  A group of people dressed in Renaissance costumes talk
Itsinda ryabantu bambaye imyenda mwishyamba	A group of people dressed in the forest
Abagabo n'abagore hanze kuruhande rwishyamba baganira	Men and women outside the forest chat
Abantu bambaye imyenda bahagaze hafi yigiti mwishyamba	People in clothes are standing near a tree in the forest
Umukobwa ukiri muto hejuru ya tank	  A young girl on top of a tank
Umukobwa ukiri muto yiruka ku mucanga inyuma yumukobwa ukiri muto wicaye acuranga gitari	A young girl runs on the sand behind a young girl sitting and playing the guitar
Umugore ucuranga gitari afite isakoshi yijimye	  A woman playing the guitar with a dark bag
umugore acuranga gitari ku mucanga	a woman playing the guitar on the sand
Umukobwa wumuhinde ucuranga gitari	Indian girl playing guitar
Umuhungu muto ahagaze imbere yigitabo gikunze kuboneka muri supermarkets	  A little boy stands in front of a book that is often found in supermarkets
Umuhungu muto numugore ukuze barimo gukina "umukarani wububiko" hamwe nigitabo cyamafaranga yikinisho hamwe nigitebo cyibiryo	A young boy and an older woman are playing with a "bookkeeper" with a toy book and a food basket.
Umubyeyi n'umwana barimo gukina umukino aho umwana ari kashi naho nyina akaba umukiriya	A mother and child are playing a game where the child is a cashier and the mother is a customer
Umugore uha umwana muto wambaye ishati itukura ikintu kiva mubiseke	A woman gives a small child a red shirt with something coming out of the basket
Umugore ukina iduka hamwe numuhungu muto ugenzura ibyo kurya	A shoplifter with a little boy controls food
Umukozi wo mumuhanda afite icyapa cyo guhagarara	A street worker has a parking sign
Umukozi wubwubatsi afashe icyapa cyo guhagarika ibendera	A construction worker holds a flag
Bamwe mu bakora imirimo y'ubwubatsi bahagarika umuhanda mugihe bakora umuhanda	Some construction workers block the road while building the road
Abakozi babiri bubaka baca igice cyumuhanda wa beto	Two construction workers cut a section of the concrete road
Abagabo babiri bambaye amacunga yambaye imyenda yubururu ikorera kumuhanda	Two orange-clad men working on the street
Ishusho yubwoko butandukanye bwamafuti yerekanwe numugabo wambaye bandanna nishati itukura ikora inyuma	Various types of footwear shown by a man wearing a bandanna and a red shirt working on the back
Umugabo wogosha wambaye ishati itukura ahagaze inyuma yo gutoranya impano	A shaved man wearing a red shirt stands behind a gift collection
Umugabo wambaye ishati itukura ahagarara inyuma yerekana ifaranga	A man in a red shirt stands behind him showing money
Umugabo ugurisha amafu nandi makarito	A man selling flour and other cartons
Umugabo akora mu iduka hamwe nuduseke	A man works in a shop with a smile
Umukobwa acuranga inanga mumuhanda mugihe mugenzi we bari kuri gitari arimo avugana kuri terefone ye igendanwa	A girl playing the harp on the street while her friend was on the guitar talking on her mobile phone
Umuhanzi wumugore ufite inanga acuranga kumuhanda mugihe umugore ufite gitari yubururu areba	A woman with a harp playing on the street while a woman with a blue guitar looks on
Abadamu babiri bacuranga inanga na gitari kumuhanda kugirango bashimishe abahisi	Two women playing the harp and guitar on the street to entertain passersby
Abagore babiri kumuhanda	  Two women on the street
abategarugori bahagaze mumuhanda bacuranga gitari yubururu na violon	women standing on the street playing the blue guitar and violin
Yabonye icyuma gikarishye kumuzinga utyaye wumugabo wijimye	He saw a sharp knife around the sharp edge of a dark man
Umugabo wambaye ishati irambuye arimo gukarisha igikoresho kumasyo	A man in a striped shirt is sharpening his eyebrows
Amaboko yumugabo ufashe igice cyicyuma kumuziga	The hands of a man holding a piece of metal around him
Umugabo wambaye ishati ya pinstripe ityaza icyuma	  A man wearing a pinstripe iron-free shirt
Umuntu asya igice cyicyuma	Someone grinds a piece of metal
Umugore wambaye umuhondo numutuku unywa itabi kandi agenda mumuhanda afite igikapu cyo guhaha	A woman in yellow and red smokes and walks down the street with a shopping bag
Umugore wumuhondo wambaye ijipo itukura nishati yumuhondo unywa itabi kandi afashe igikapu	A yellow woman wearing a red jacket and a yellow shirt is smoking and holding a bag
Abagore bageze mu kigero cyo hagati bafite igikapu kinini cyo guhaha mu gihe banywa itabi	Middle-aged women have a large shopping bag while smoking
Umugore wumuhondo unywa itabi mumifuka ye yo guhaha	A yellow woman smokes in her shopping bag
Umugore witwaje igikapu aranywa itabi	A woman with a bag smokes
Hano hari abagabo babiri kurwego umwe ari hejuru ashyikiriza undi musore umubare "O" nkibi aribyo bakora kugirango babeho	Here are two men at the top level handing over to another guy the number "O" like this is what they do for a living
Abasore babiri bazamuka urwego rutukura bashyira inyuguti ku nyubako yijimye	Two young men ascend the red level and put letters on a darkened building
Abagabo babiri bafite imikandara y'ibikoresho bafunga ikimenyetso ku nyubako	Two men with tool belts seal the building
Umugabo uri hepfo yambaye ishati yumukara	The man below is wearing a black shirt
Abagabo babiri barimo gukorera hamwe kurwego	The two men are working together at the level
abashakanye bicaye hamwe bamwenyura kumafoto	the couple sitting together smiling at the photos
Umugabo na mugenzi we wumugore bamwenyura kwifoto	A man and his wife smile at a photo
Umugabo numugore bamwenyura kuri kamera	A man and a woman are smiling at the camera
Kumwenyura	Smile at him
Abantu babiri bifotoza	Two people take pictures
Aba bantu bitabiriye inama ahari intebe zose zitukura hamwe nameza	These people attended the meeting with all the red chairs and tables
itsinda ryabantu bicaye ku ntebe itukura no kumeza	a group of people sitting on red chairs and tables
Itsinda ryabantu bitabiriye inama	A group of people attended the meeting
Abantu batega amatwi bitonze mu cyumba cy'inama	People listen carefully in the conference room
Abantu mu nama	People in the meeting
"" Ububiko bwa Muntu "bwerekanwa ahantu rusange nko mu isoko cyangwa ku kibuga cyindege	"""A person's repository"" is displayed in public places such as at the market or at the airport"
Abantu bane bahagaze mu gikari bafite icyapa kivuga	  Four people stood in the courtyard holding a sign
Abantu bane bambaye iminyururu bahagaze mu isanduku yikirahure	Four people in chains are standing in a glass box
Itsinda ryabantu bigaragambyaga bagurisha abantu	A group of people protested and sold people
Abantu bahagaze baboshye mumasanduku yikirahure	Standing people tied in glass boxes
Umugabo wambaye ishati yera na jans yubururu asunika ikamyo nifoto yumugore Edwards avuga amabara nyayo atigera asiga irangi	A man in a white shirt and blue jeans pushes a truck and a photo of a woman Edwards says the real colors never paint
Ikamyo ifite icyapa cyamamaza cyagumye hagati yumuhanda	A truck with a billboard stuck in the middle of the road
Abagabo babiri barimo gusunika ikamyo ifite ifoto y'umugore	Two men are pushing a truck with a photo of a woman
Abagabo babiri basunika ikamyo irimo ikirango cy'umugore	Two men push a truck with a woman's logo
Abagabo barimo gusunika ikamyo	Men pushing a truck
Umugabo wambaye ishati yubururu yambaye ingofero yera	A man in a blue shirt wearing a white helmet
Umugabo ufite inkambi yera ahagaze kuri platifomu imbere yicyuma kinini cya silinderi	A man with a white camp standing on a platform in front of a large cylinder
Umugabo wambaye ingofero yera ahagaze kuri platifomu	A man wearing a white helmet stands on the platform
Umugabo ahagarara kuri grill ye yamakara	A man stands on his charcoal grill
Umuntu ugerageza gukosora ikintu	Someone is trying to fix something
Umuntu wambaye ingofero nini-yuzuye ahagaze hafi yicyatsi kibisi areba hejuru yumubiri wamazi ufite skyline inyuma	A man wearing a large-cap helmet standing near the green looks up at the water body with a skyline behind
Umugwaneza wo muri Aziya uhagaze iruhande rwa moped ye yicyatsi yitegereza hakurya y'uruzi	Asian gentleman standing next to his green moped across the river
Umugabo wambaye ingofero hamwe nicyatsi kibisi ahagaze kumazi muri parike	A man wearing a helmet and green standing in the water in the park
Umugabo ufite scooter yicyatsi areba hejuru yamazi ninyubako	A man with a green scooter looks over the water and the building
Umugabo ufite igare ryicyatsi kibisi areba hakurya yikiyaga mumujyi	A man with a green bicycle looks across the lake into the city
Moto ifite numero ya gatanu imbere itwarwa numugenzi wambaye ingofero itukura	  The motorcycle is number five on the front driven by a passenger wearing a red helmet
Irushanwa rya moto irushanwa ryitegura gukora ibumoso kumuhanda wa kaburimbo	The motorcycle race is preparing to make a left on the dirt road
Umugabo atwara moto yanditseho nimero	A motorcyclist with a number on it
abamotari babigize umwuga bahindura inguni	professional motorists turn the corner
Umushoferi wa moto azunguruka ibumoso	The motorcycle driver turns left
Umugore wambaye ipantaro yijimye yicaye ku ntebe acuranga gitari ya bass	A woman in dark pants is sitting on a chair playing the bass guitar
Umugore yegamiye ku ntebe acuranga gitari y'amashanyarazi	A woman leaning on a chair plays an electric guitar
Umukobwa ucuranga gitari mucyumba cye	A girl playing the guitar in her room
umukobwa ucuranga gitari mucyumba cyo kuraramo	a girl playing the guitar in the living room
umuntu wambaye ipantaro yijimye acuranga gitari	a man in dark pants playing the guitar
Umusore ufite umusatsi muremure wumukara na t-shirt ukina bass nkumugabo ufashe mikoro aririmba	A young man with long black hair and a bass t-shirt as a man holding a microphone sings
Umugabo ufite umusatsi wumukara wumukara acuranga gitari ya bass kumafoto atagaragara	A man with black black hair plays a bass guitar in invisible photos
